Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
930,20,RL,42.8,4307,Pave,,Reg,Low,AllPub,FR2,Gtl,NAmes,RRNn,PosA,1Fam,2.5Fin,9,2,1923,1927,Gable,ClyTile,MetalSd,MetalSd,None,107.6,Ex,Po,Wood,Ex,Fa,,GLQ,294.0,,23.5,313.4,630.9,GasW,Fa,Y,SBrkr,916.7,0.0,50.3,940.9,2,1,3,0,2,2,Ex,8,Maj1,3,,Attchd,1930.0,RFn,2,446.1,TA,Gd,Y,73.4,137.7,17.4,22.1,14.8,0.0,,,0.0,9,2009,WD,Partial,758235.0
931,50,RL,92.8,5024,Grvl,,IR2,Low,AllPub,Corner,Sev,Veenker,RRAe,RRAn,Duplex,1.5Unf,1,5,1975,1978,Shed,CompShg,Plywood,Plywood,None,42.5,TA,TA,PConc,TA,TA,Gd,GLQ,404.8,,90.4,502.9,998.1,Wall,Ex,Y,SBrkr,1056.8,670.8,9.9,1783.1,2,0,0,1,4,0,Gd,14,Min1,3,TA,Attchd,1988.0,RFn,2,290.9,TA,Fa,Y,149.4,3.7,19.1,8.1,12.9,0.0,GdPrv,,0.0,1,2007,WD,Family,706552.0
932,45,RL,69.6,2646,Pave,,Reg,Lvl,NoSeWa,Corner,Sev,OldTown,RRNn,RRAe,1Fam,2.5Unf,7,2,1913,1934,Hip,Membran,Stucco,Stucco,,0.0,TA,Po,Wood,TA,,Av,GLQ,54.8,,158.9,141.0,354.7,GasA,Po,Y,SBrkr,1277.4,209.6,54.3,1516.7,1,1,1,1,4,2,Ex,10,Mod,3,TA,Attchd,1917.0,RFn,2,203.1,TA,Gd,Y,58.3,83.7,24.6,10.2,39.5,0.0,,,0.0,6,2008,WD,Normal,1070670.0
933,160,RL,84.0,1839,Pave,Grvl,Reg,HLS,AllPub,FR2,Mod,NAmes,PosN,Norm,1Fam,SLvl,8,1,2010,2023,Flat,Metal,AsbShng,AsbShng,None,6.6,Fa,Ex,Slab,,Fa,Av,Rec,136.0,,119.5,240.5,496.0,Grav,Po,Y,SBrkr,848.4,600.8,5.3,1458.5,2,1,0,0,4,2,TA,12,Maj1,2,Gd,Detchd,2033.0,Unf,0,0.0,Gd,TA,P,87.4,44.4,28.0,34.1,67.3,0.0,GdPrv,,0.0,10,2006,WD,Alloca,1049914.0
934,120,RM,68.8,2405,Pave,Pave,Reg,Low,ELO,Corner,Sev,SawyerW,Artery,Norm,TwnhsE,1.5Fin,10,2,1893,1896,Flat,Roll,HdBoard,HdBoard,BrkFace,24.6,Gd,Ex,Wood,Gd,Fa,,Unf,396.4,Rec,131.1,367.2,894.7,Wall,Po,Y,SBrkr,747.4,292.9,7.7,1102.3,1,0,3,1,0,0,TA,14,Sal,0,,,,,0,,Ex,TA,Y,47.8,59.1,23.6,4.8,32.0,0.0,,,0.0,12,2008,CWD,Partial,934876.0
935,160,C (all),83.1,13180,Pave,,Reg,Lvl,NoSeWa,Inside,Gtl,MeadowV,RRNn,Artery,2fmCon,SLvl,3,5,1993,2000,Gable,ClyTile,Plywood,Plywood,None,,Gd,Fa,Wood,TA,TA,Gd,LwQ,439.4,,109.5,371.7,920.6,GasW,Po,Y,SBrkr,1179.7,0.0,0.9,1187.0,2,1,0,0,5,1,Fa,4,Maj1,3,TA,Attchd,2006.0,,1,81.8,Gd,Ex,Y,65.6,50.8,5.0,21.0,33.0,0.0,,,0.0,4,2007,WD,Partial,605502.0
936,160,RM,70.1,5981,Pave,Pave,IR1,Lvl,AllPub,FR3,Sev,OldTown,PosA,Norm,1Fam,SLvl,8,7,1898,1900,Shed,Membran,Wd Sdng,Wd Sdng,BrkFace,22.9,Fa,Po,Slab,,Gd,Gd,Rec,344.0,GLQ,25.9,106.6,476.5,Grav,Gd,Y,SBrkr,555.9,0.0,3.1,556.9,1,0,2,1,1,0,Ex,7,Maj1,1,,Detchd,1925.0,RFn,2,633.8,TA,Gd,N,105.0,34.9,61.7,37.2,35.3,0.0,,,0.0,2,2008,WD,Alloca,455442.0
937,180,RM,,3994,Pave,,Reg,Low,ELO,Inside,Mod,MeadowV,RRAn,RRNn,Duplex,1Story,1,5,2015,2043,Flat,Membran,AsbShng,AsbShng,None,41.7,Ex,Po,BrkTil,Gd,Ex,No,ALQ,489.4,GLQ,24.0,158.1,671.5,Grav,Fa,Y,SBrkr,975.8,0.0,33.0,1005.5,2,1,1,0,0,2,TA,9,Sev,0,,,,RFn,0,0.0,Ex,Gd,Y,70.2,40.9,12.2,0.8,8.0,0.0,,,0.0,10,2011,WD,Normal,403380.0
938,40,RL,91.2,1578,Grvl,,IR1,HLS,ELO,Inside,Sev,Sawyer,RRAe,Artery,Twnhs,1.5Unf,8,1,1961,1986,Hip,Tar&Grv,Stucco,Stucco,BrkFace,26.6,Ex,Fa,Wood,Gd,TA,Gd,Rec,31.4,GLQ,95.2,121.2,247.8,Floor,Po,Y,SBrkr,1218.1,1152.2,31.4,2489.7,0,0,3,0,1,1,Fa,5,Mod,1,Ex,Attchd,1982.0,RFn,3,,TA,Gd,Y,4.3,86.3,25.2,25.3,2.8,0.0,,,0.0,2,2010,Con,Alloca,1811189.0
939,160,RM,74.0,5155,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Timber,Norm,Feedr,1Fam,2Story,7,7,1874,1903,Mansard,Tar&Grv,VinylSd,VinylSd,BrkFace,7.0,Gd,TA,Wood,Fa,Fa,Gd,Rec,206.8,,204.3,64.7,475.8,Floor,TA,Y,SBrkr,1029.1,451.0,31.1,1499.5,2,1,3,1,2,0,Ex,6,Maj1,1,,Attchd,1881.0,RFn,3,579.1,Ex,TA,P,236.4,111.4,32.3,7.2,2.8,0.0,,,0.0,6,2010,ConLD,Normal,1024766.0
940,60,RL,83.0,10984,Pave,Grvl,Reg,HLS,AllPub,FR2,Mod,IDOTRR,Artery,PosN,1Fam,2.5Unf,4,6,2015,2026,Hip,Roll,MetalSd,MetalSd,BrkFace,28.0,Gd,Fa,Wood,Ex,TA,No,,664.5,BLQ,88.6,420.8,1173.9,OthW,TA,Y,SBrkr,729.9,34.0,21.0,789.5,1,1,0,0,4,2,Gd,3,Maj2,3,,2Types,2015.0,RFn,1,251.5,,Ex,Y,57.5,72.1,45.2,67.3,40.6,0.0,GdPrv,,0.0,4,2008,WD,Family,485848.0
941,30,RL,,4413,Pave,,Reg,Low,ELO,Inside,Sev,NoRidge,Feedr,RRAe,Twnhs,1Story,7,7,1994,2008,Shed,ClyTile,AsbShng,AsbShng,BrkFace,70.5,Gd,Ex,Slab,Gd,TA,Av,Unf,556.7,BLQ,147.8,209.4,913.9,Wall,Gd,Y,FuseF,599.6,0.0,8.8,640.1,2,0,0,1,0,2,TA,12,Min1,3,Ex,2Types,2009.0,RFn,2,253.5,Gd,Gd,Y,34.0,66.8,40.0,1.2,38.4,0.0,MnPrv,,0.0,5,2010,WD,Normal,470853.0
942,40,RL,60.3,5408,Pave,,Reg,HLS,NoSeWa,CulDSac,Gtl,IDOTRR,RRNn,RRAe,TwnhsE,2Story,10,2,1940,1941,Mansard,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,28.6,Ex,Po,Wood,Fa,Ex,Av,,426.7,,2.6,188.9,618.2,GasW,TA,Y,SBrkr,1256.1,700.9,26.0,1957.1,2,0,3,1,5,1,TA,11,Maj2,3,,Attchd,1961.0,Unf,3,679.6,Ex,,Y,22.4,43.7,22.7,55.3,7.9,0.0,GdPrv,Shed,518.6,10,2009,WD,Abnorml,1639411.0
943,50,RL,102.2,1984,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,RRNn,Feedr,2fmCon,1.5Unf,7,5,1968,1968,Flat,WdShake,Wd Sdng,Wd Sdng,BrkFace,42.5,TA,Gd,Slab,Gd,Gd,Av,BLQ,268.9,GLQ,159.8,237.2,665.9,Floor,TA,N,SBrkr,847.3,472.5,25.2,1336.5,0,1,3,1,4,1,Gd,8,Maj1,1,,Attchd,1975.0,Fin,4,874.0,TA,Ex,Y,77.3,4.6,14.5,1.8,35.1,0.0,GdPrv,,0.0,9,2006,WD,Alloca,899077.0
944,190,RL,77.1,3997,Pave,,Reg,Lvl,AllPub,FR2,Sev,NridgHt,RRAn,Feedr,TwnhsE,SLvl,10,8,1881,1908,Hip,Tar&Grv,AsbShng,AsbShng,BrkFace,133.8,Fa,Gd,BrkTil,Gd,TA,Av,BLQ,507.0,,8.1,208.1,723.2,GasA,TA,Y,SBrkr,629.6,342.5,4.7,981.0,2,0,1,1,5,2,Fa,9,Min2,1,,,,Unf,0,0.0,Gd,TA,Y,30.6,99.2,63.8,13.0,24.7,0.0,,,0.0,8,2010,New,Partial,840027.0
945,80,RH,62.9,10681,Pave,,Reg,HLS,NoSeWa,CulDSac,Sev,Somerst,RRAn,PosN,Duplex,2Story,1,7,1921,1960,Gable,WdShake,Wd Sdng,Wd Sdng,BrkFace,93.0,Fa,Ex,Slab,,,Av,Unf,385.8,,74.0,166.9,626.7,Grav,Gd,Y,SBrkr,1241.7,804.3,15.1,2062.7,0,0,0,1,5,1,TA,7,Typ,3,,Attchd,1923.0,Unf,0,0.0,,,Y,112.3,2.5,0.3,18.8,24.4,0.0,,,0.0,4,2006,WD,Normal,804934.0
946,30,RL,95.6,3193,Pave,,Reg,Bnk,NoSeWa,CulDSac,Mod,NoRidge,RRAe,RRAn,1Fam,1.5Fin,3,6,1915,1949,Shed,Roll,CmentBd,CmentBd,BrkFace,59.1,Po,Po,Wood,Po,TA,,Unf,,,13.4,85.8,102.7,GasA,Fa,Y,SBrkr,1140.3,0.0,5.0,1185.7,2,0,2,1,4,2,Gd,10,Sev,2,Gd,Detchd,1927.0,Fin,2,405.4,TA,Ex,P,29.7,85.3,74.4,29.3,40.4,0.0,MnPrv,Gar2,683.6,11,2007,WD,Family,593716.0
947,85,RL,43.6,8025,Pave,,Reg,HLS,AllPub,FR3,Sev,BrkSide,Norm,RRNe,TwnhsE,1.5Unf,7,6,1973,2006,Flat,WdShake,Plywood,Plywood,,0.0,Po,Po,PConc,TA,TA,No,Unf,499.2,LwQ,138.9,434.8,1072.9,Grav,Gd,Y,SBrkr,584.5,293.3,30.1,922.4,0,0,1,1,4,1,Fa,12,Min2,1,Ex,Attchd,2000.0,RFn,1,196.0,Ex,TA,Y,36.7,36.2,2.8,12.4,69.5,0.0,,,0.0,2,2010,WD,Abnorml,641654.0
948,75,RL,114.7,1910,Pave,,Reg,Low,NoSeWa,FR3,Mod,BrkSide,Norm,RRAe,2fmCon,2.5Unf,5,1,1913,1916,Gable,Roll,Wd Sdng,Wd Sdng,Stone,21.6,TA,Fa,Wood,TA,Gd,,BLQ,126.8,GLQ,140.3,114.5,381.6,GasA,Ex,Y,SBrkr,1654.3,826.1,22.7,2497.6,0,0,2,0,0,0,Po,4,Maj2,3,Ex,Attchd,1917.0,Unf,1,169.0,Gd,TA,Y,71.4,69.2,8.7,51.9,16.2,0.0,MnPrv,,0.0,2,2008,ConLI,Abnorml,1432504.0
949,180,RM,66.4,4849,Grvl,,Reg,Bnk,ELO,CulDSac,Sev,Crawfor,PosN,RRAn,Duplex,1.5Unf,9,1,1878,1895,Mansard,Metal,Stucco,Stucco,BrkFace,33.2,Gd,TA,Stone,,,Gd,Rec,451.9,GLQ,97.7,60.4,610.0,Grav,Ex,N,SBrkr,737.8,700.2,24.2,1511.5,0,1,1,0,4,0,Fa,10,Min1,3,Fa,Attchd,1880.0,RFn,0,0.0,Gd,,Y,47.6,13.6,48.3,33.9,6.0,0.0,,,0.0,3,2011,ConLD,Normal,1137093.0
950,30,RL,44.6,3371,Pave,,Reg,HLS,ELO,FR3,Gtl,Mitchel,RRAe,Norm,TwnhsE,1.5Unf,7,7,2009,2020,Gambrel,Tar&Grv,MetalSd,MetalSd,,0.0,TA,Fa,Stone,,TA,,,,,182.5,187.9,393.6,Floor,TA,Y,SBrkr,1135.2,0.0,7.8,1153.3,2,1,3,0,2,1,TA,10,Min1,2,Fa,,,RFn,0,0.0,Fa,Po,Y,3.1,68.2,114.6,8.9,3.3,0.0,,,0.0,7,2008,WD,Family,771848.0
951,90,RM,108.1,7825,Pave,,IR1,HLS,ELO,Corner,Gtl,IDOTRR,RRAe,Feedr,1Fam,1Story,3,3,1969,1989,Gambrel,Membran,Plywood,Plywood,BrkFace,54.2,Po,Gd,PConc,Gd,,Mn,BLQ,619.8,,287.6,523.6,1431.0,GasA,TA,Y,SBrkr,1496.0,601.5,37.2,2115.9,0,1,0,1,1,1,Fa,10,Typ,3,Ex,Attchd,1982.0,Unf,0,0.0,Ex,Fa,Y,125.3,2.0,57.4,15.8,6.2,0.0,,,0.0,7,2007,WD,Normal,1014244.0
952,160,RL,,8956,Pave,,Reg,Bnk,AllPub,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,2.5Unf,1,6,2006,2015,Mansard,ClyTile,MetalSd,MetalSd,,0.0,Po,Po,Stone,Ex,Gd,Av,Unf,245.0,,14.5,76.8,336.3,Wall,Fa,Y,SBrkr,1166.5,381.3,20.0,1609.5,2,0,1,0,5,2,TA,7,Min1,3,Gd,Attchd,2011.0,RFn,4,858.5,Ex,Ex,Y,44.4,41.5,54.6,62.8,7.1,0.0,,,0.0,7,2007,CWD,Family,607619.0
953,50,RM,74.9,4468,Pave,,IR1,HLS,NoSeWa,FR3,Gtl,Veenker,RRNe,RRAn,1Fam,SLvl,5,5,1972,1992,Gambrel,CompShg,AsbShng,AsbShng,,,Fa,TA,Wood,TA,TA,Mn,BLQ,78.1,BLQ,37.3,306.4,421.8,Wall,TA,Y,SBrkr,977.8,0.0,9.8,1063.5,1,1,3,1,3,2,Fa,10,Min1,2,TA,Attchd,1992.0,,4,626.1,Ex,Fa,N,19.8,28.5,38.9,26.9,2.0,0.0,,,0.0,3,2011,ConLD,Abnorml,644842.0
954,70,RL,84.4,4662,Pave,,IR1,Low,ELO,Inside,Mod,Crawfor,Artery,RRAn,1Fam,1.5Fin,10,3,1979,2018,Shed,ClyTile,Plywood,Plywood,BrkFace,73.8,TA,Fa,Slab,TA,TA,Mn,,162.3,,173.9,163.1,499.3,GasW,Ex,Y,SBrkr,470.3,340.4,15.3,862.7,2,0,3,1,2,2,Po,8,Sal,2,,Attchd,1985.0,RFn,0,0.0,Gd,Gd,Y,21.0,89.6,1.9,9.8,6.6,0.0,,,0.0,9,2006,ConLI,Partial,719219.0
955,75,C (all),93.7,12742,Pave,,Reg,Lvl,NoSeWa,CulDSac,Gtl,SawyerW,RRNn,RRAe,Duplex,2Story,5,6,1985,2009,Flat,Membran,AsbShng,AsbShng,BrkFace,27.1,Ex,TA,Wood,TA,Fa,,GLQ,232.6,,56.7,236.7,526.0,GasW,TA,N,SBrkr,1512.3,1203.5,4.8,2750.3,2,1,1,1,1,0,Fa,9,Maj1,0,TA,Attchd,2007.0,RFn,2,476.0,Ex,Fa,N,19.2,71.6,34.4,47.1,16.2,0.0,,,0.0,7,2010,WD,Abnorml,1628089.0
956,20,RM,,7311,Pave,,IR1,Low,ELO,Corner,Mod,NAmes,Feedr,Artery,2fmCon,2.5Fin,7,3,1891,1907,Flat,Tar&Grv,HdBoard,HdBoard,,0.0,Po,Gd,Stone,Ex,Gd,Gd,ALQ,298.8,LwQ,49.6,338.3,686.7,OthW,Fa,Y,SBrkr,1159.5,0.0,2.8,1211.5,1,0,1,0,3,0,Po,9,Typ,1,,Attchd,1896.0,RFn,0,0.0,Gd,Fa,P,90.5,58.3,28.0,11.6,67.1,0.0,MnPrv,,0.0,12,2011,WD,Partial,837105.0
957,60,RL,57.1,2096,Pave,Grvl,Reg,HLS,NoSeWa,FR3,Mod,MeadowV,RRAe,RRNe,Twnhs,2Story,1,8,2014,2019,Shed,Membran,Wd Sdng,Wd Sdng,BrkFace,,Fa,TA,Stone,TA,Gd,Av,GLQ,563.6,LwQ,239.7,58.0,861.3,GasW,Ex,Y,SBrkr,475.5,98.2,15.0,631.2,0,1,0,0,4,0,TA,13,Sev,1,,Attchd,2027.0,Unf,0,0.0,TA,TA,Y,12.4,10.5,11.7,50.3,56.6,0.0,,,0.0,12,2008,Con,Alloca,300165.0
958,20,RL,,3215,Pave,Grvl,IR2,Lvl,ELO,FR3,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,10,7,1957,1970,Hip,Tar&Grv,MetalSd,MetalSd,None,16.5,Gd,Po,Slab,TA,TA,Gd,ALQ,314.0,Rec,85.4,65.5,464.9,GasA,TA,Y,SBrkr,1363.4,269.2,11.4,1728.9,2,1,3,1,2,1,Fa,9,Min2,0,,2Types,1978.0,RFn,1,76.3,,Ex,Y,55.6,1.8,37.1,20.3,40.9,0.0,MnPrv,Shed,354.3,12,2010,New,Family,1441645.0
959,30,RL,61.6,3314,Pave,,IR2,Bnk,ELO,Corner,Sev,Sawyer,RRAn,PosN,2fmCon,2.5Fin,2,9,2012,2048,Flat,ClyTile,Stucco,Stucco,BrkFace,39.9,TA,TA,Stone,Gd,Gd,Gd,ALQ,134.2,,28.9,336.2,499.3,Grav,Fa,Y,SBrkr,918.3,516.6,1.7,1462.0,2,1,3,0,5,0,Gd,4,Maj1,1,TA,Attchd,2015.0,Unf,0,0.0,Fa,Fa,Y,9.7,64.6,20.3,1.0,24.5,0.0,,,0.0,9,2008,WD,Family,642331.0
960,190,RL,75.0,6130,Pave,,Reg,Low,ELO,Corner,Mod,IDOTRR,Feedr,PosA,1Fam,2Story,6,5,1902,1941,Gambrel,Tar&Grv,HdBoard,HdBoard,,0.0,Po,TA,Slab,TA,TA,No,ALQ,54.1,Unf,91.8,214.6,360.5,OthW,Fa,Y,SBrkr,816.7,1133.5,15.2,1985.1,2,0,0,0,5,1,Po,7,Maj1,0,Fa,Attchd,1921.0,RFn,0,0.0,Gd,Gd,Y,1.4,5.2,26.0,46.5,13.1,0.0,,,0.0,9,2009,WD,Alloca,1247826.0
961,20,RL,,6599,Pave,Grvl,Reg,Bnk,ELO,Inside,Sev,Edwards,Norm,RRAe,TwnhsE,1Story,8,1,1884,1923,Shed,Membran,MetalSd,MetalSd,BrkCmn,76.5,Ex,Fa,BrkTil,Ex,Gd,Mn,,851.5,BLQ,112.0,231.8,1195.3,GasW,Ex,Y,FuseF,728.4,0.0,48.3,733.7,0,0,3,0,3,1,Ex,8,Min2,1,,Attchd,1902.0,Unf,2,624.9,Gd,Gd,Y,87.8,24.5,6.6,15.1,19.3,0.0,,,0.0,7,2006,WD,Family,595754.0
962,90,RM,85.1,6870,Pave,Grvl,Reg,Lvl,ELO,FR3,Mod,Edwards,Norm,Artery,TwnhsE,SFoyer,4,8,1896,1913,Gable,WdShake,AsbShng,AsbShng,BrkFace,53.6,Po,TA,Wood,TA,Gd,Gd,Unf,327.1,Rec,12.7,306.7,646.5,Floor,Ex,Y,SBrkr,951.3,0.0,3.5,1026.5,0,1,2,0,3,1,Po,5,Min1,3,Gd,Detchd,1905.0,RFn,2,,Gd,Gd,Y,24.8,38.2,1.9,2.6,28.5,0.0,,,0.0,5,2007,WD,Abnorml,590420.0
963,50,RL,74.1,1040,Pave,Grvl,Reg,HLS,ELO,FR3,Sev,Blmngtn,Feedr,RRNn,2fmCon,2Story,3,2,1981,2010,Hip,Metal,Stucco,Stucco,BrkFace,43.0,Ex,TA,BrkTil,Fa,Gd,Mn,Rec,490.2,Unf,11.8,66.6,568.6,Wall,Ex,Y,SBrkr,1142.4,305.2,21.8,1481.3,1,0,3,1,3,0,Fa,5,Mod,2,,CarPort,2003.0,RFn,2,222.2,Ex,Gd,Y,91.7,66.4,63.0,77.1,40.4,0.0,,Gar2,493.1,8,2011,WD,Partial,717682.0
964,85,RL,84.8,8456,Pave,,Reg,Lvl,ELO,FR2,Sev,MeadowV,RRAn,RRNe,Duplex,SLvl,3,6,1951,1959,Gable,Metal,CmentBd,CmentBd,,0.0,TA,Gd,Stone,Gd,Gd,Av,Rec,238.3,Unf,146.2,358.3,742.8,Wall,Fa,Y,SBrkr,751.6,0.0,18.4,765.0,2,1,2,0,4,0,Po,8,Sev,2,,Attchd,1963.0,RFn,1,263.6,Gd,Fa,Y,74.8,73.7,26.6,17.4,13.3,0.0,,,0.0,10,2011,WD,Normal,413941.0
965,190,RL,86.2,2669,Pave,,Reg,Lvl,ELO,Inside,Gtl,OldTown,RRNe,Norm,Twnhs,2Story,3,1,1917,1930,Gambrel,Metal,Stucco,Stucco,BrkFace,58.4,Ex,TA,BrkTil,Gd,Gd,,Rec,99.1,,119.3,323.0,541.4,Floor,Ex,Y,FuseP,938.3,0.0,38.9,947.2,1,1,0,1,1,1,Fa,3,Maj2,2,TA,Attchd,1928.0,Unf,0,,Gd,TA,Y,156.2,82.8,18.6,39.6,3.9,0.0,,,0.0,3,2009,Con,Partial,508974.0
966,80,RL,,2012,Pave,,Reg,Bnk,ELO,Corner,Mod,OldTown,PosN,RRNe,TwnhsE,2.5Unf,2,6,1877,1893,Gable,Metal,CmentBd,CmentBd,BrkFace,32.2,Ex,Fa,Stone,,Po,Gd,ALQ,203.7,,118.3,235.7,557.7,Wall,Ex,Y,SBrkr,1914.2,1034.9,11.2,2951.9,0,1,0,0,1,0,TA,12,Sev,1,Ex,Attchd,1890.0,,1,250.0,,,Y,90.7,34.3,39.1,22.6,1.5,0.0,MnPrv,,0.0,6,2011,WD,Alloca,1235274.0
967,60,FV,70.8,6543,Grvl,,Reg,Low,NoSeWa,Corner,Sev,Gilbert,RRAe,PosA,Duplex,SLvl,1,4,2003,2036,Gambrel,CompShg,BrkFace,BrkFace,Stone,74.5,Fa,Fa,BrkTil,TA,Gd,Gd,Unf,,GLQ,19.3,270.2,615.2,GasA,Fa,Y,SBrkr,1042.7,827.7,2.4,1912.7,0,1,1,0,2,1,TA,12,Mod,3,Gd,Attchd,2015.0,RFn,0,0.0,TA,,Y,131.5,7.6,30.3,18.4,8.8,0.0,,,0.0,8,2006,WD,Normal,731595.0
968,90,RL,121.3,9629,Pave,,IR2,Lvl,NoSeWa,CulDSac,Gtl,Gilbert,Artery,Norm,Twnhs,2Story,5,5,1987,2008,Flat,Roll,CmentBd,CmentBd,BrkFace,21.9,TA,Po,Stone,TA,Ex,Gd,Unf,208.0,,19.0,374.7,601.7,Floor,Fa,Y,SBrkr,1189.8,0.0,15.2,1236.8,1,1,0,0,4,1,Gd,9,Maj2,2,Ex,Detchd,2005.0,RFn,0,0.0,TA,,Y,25.8,28.4,3.7,11.2,33.0,0.0,,,0.0,3,2008,WD,AdjLand,728780.0
969,90,RM,94.3,7550,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,RRNn,PosA,TwnhsE,2Story,10,7,1953,1984,Hip,Tar&Grv,CmentBd,CmentBd,BrkFace,62.1,Po,Gd,CBlock,,Gd,Gd,,683.7,,28.3,110.9,822.9,GasA,Ex,Y,SBrkr,612.5,857.5,10.6,1507.1,0,1,2,1,1,0,Ex,7,Sev,0,,Attchd,1961.0,Unf,0,0.0,Gd,TA,Y,93.0,16.0,34.6,40.3,41.4,0.0,,,0.0,11,2011,WD,Family,1273219.0
970,20,C (all),59.9,4922,Pave,,Reg,Lvl,ELO,FR3,Gtl,CollgCr,Artery,RRAn,Twnhs,1.5Unf,5,6,1871,1882,Mansard,CompShg,HdBoard,HdBoard,None,55.3,Gd,Ex,Wood,TA,TA,No,,176.7,GLQ,59.8,299.2,535.7,OthW,Ex,Y,SBrkr,492.8,975.6,26.6,1491.1,2,0,0,0,2,1,TA,12,Min1,1,TA,Detchd,1886.0,RFn,0,,Gd,TA,Y,2.7,18.8,21.2,4.8,14.4,0.0,GdPrv,Shed,719.3,9,2010,WD,Alloca,881063.0
971,160,RM,,5947,Pave,,Reg,Bnk,NoSeWa,Corner,Sev,Gilbert,Norm,PosA,1Fam,SLvl,5,1,1987,2002,Gambrel,Metal,CmentBd,CmentBd,Stone,39.8,TA,Po,PConc,TA,Fa,Av,Rec,89.0,,95.2,461.7,645.9,Wall,Ex,Y,SBrkr,1339.4,304.5,8.2,1656.0,0,0,2,1,1,0,Gd,12,Sev,1,,Attchd,1995.0,RFn,1,260.6,Gd,Gd,Y,91.0,23.2,0.5,12.2,11.6,0.0,,,0.0,2,2007,WD,AdjLand,995338.0
972,20,FV,57.3,1721,Pave,,Reg,Low,NoSeWa,FR3,Gtl,MeadowV,RRAe,RRNe,2fmCon,1Story,4,9,1890,1911,Shed,Metal,BrkFace,BrkFace,,0.0,TA,TA,Wood,Fa,TA,No,GLQ,461.8,,19.4,296.1,777.3,Floor,Fa,Y,SBrkr,1253.7,243.0,21.6,1547.6,0,1,0,0,0,0,Ex,10,Maj1,3,Gd,Attchd,1895.0,RFn,3,684.7,Ex,Gd,Y,43.1,47.3,83.6,8.8,19.5,0.0,MnPrv,,0.0,1,2010,WD,Family,836573.0
973,30,RL,87.3,1714,Pave,,Reg,HLS,NoSeWa,FR3,Gtl,Gilbert,RRAn,RRNn,TwnhsE,2.5Fin,3,6,2003,2040,Shed,ClyTile,Wd Sdng,Wd Sdng,None,61.3,Gd,Gd,BrkTil,Gd,TA,Gd,Unf,486.4,,108.9,166.6,761.9,Floor,Po,Y,SBrkr,1414.2,0.0,26.4,1439.4,1,0,3,0,4,1,Gd,6,Sal,1,,Attchd,2016.0,Unf,2,199.4,,Ex,Y,157.8,9.7,45.6,4.2,51.7,0.0,MnPrv,,0.0,11,2010,WD,Normal,712453.0
974,80,RH,102.2,11903,Grvl,,IR1,Bnk,NoSeWa,Inside,Mod,Veenker,RRAn,PosN,TwnhsE,2.5Fin,3,6,1992,2030,Flat,Membran,HdBoard,HdBoard,BrkFace,158.6,Po,Po,Slab,Gd,Fa,,Rec,306.0,,49.7,547.7,903.4,OthW,Gd,Y,SBrkr,876.1,120.1,16.6,1002.7,0,0,0,0,0,2,TA,11,Min2,2,Ex,Attchd,2019.0,RFn,2,,Gd,Gd,Y,22.9,35.2,20.1,45.1,8.6,0.0,,,0.0,12,2009,WD,Partial,549831.0
975,40,RL,81.6,3830,Pave,,Reg,Lvl,NoSeWa,Corner,Sev,Edwards,RRAn,Feedr,1Fam,SFoyer,2,9,1965,1966,Shed,Metal,Stucco,Stucco,BrkFace,121.1,Fa,Fa,PConc,Fa,Fa,No,ALQ,179.6,ALQ,47.3,234.6,461.5,OthW,TA,Y,SBrkr,1276.3,602.2,19.2,1978.6,0,1,1,1,1,0,Ex,11,Mod,2,,BuiltIn,1971.0,RFn,1,234.1,,Ex,Y,47.3,53.4,38.0,11.7,19.3,0.0,,Shed,1357.3,10,2007,WD,Normal,828710.0
